전철역코드,전철역명,호선,외부코드,name,road_addr,x,y
0244,용답,02호선,211-1,용답역 2호선,서울 성동구 용답길 86,127.05088954367504,37.562122776762756
0245,신답,02호선,211-2,신답역 2호선,서울 성동구 천호대로 232,127.047080117369,37.5698386846442
0250,용두,02호선,211-3,용두역 2호선,서울 동대문구 천호대로 지하 129,127.038275698211,37.5740621283646
0336,학여울,03호선,346,학여울역 3호선,서울 강남구 남부순환로 지하 3104,127.071166599707,37.4968851977644
0428,삼각지,04호선,428,삼각지역 4호선,서울 용산구 한강대로 지하 180,126.972922951307,37.5344393447708
0429,신용산,04호선,429,신용산역 4호선,서울 용산구 한강대로 지하 112,126.967965039183,37.5292591489375
1008,이촌,경의선,K111,이촌역 경의선,서울 용산구 이촌로71길 42,126.97354382085399,37.52241291408466
1014,청량리,경의선,K117,청량리역 경의선,서울 동대문구 왕산로 214,127.04786558187519,37.580279093795085
103C,대곡,서해선,836,대곡역 서해선,경기 고양시 덕양구 대주로107번길 71-81,126.809720795002,37.6318575945755
104C,능곡,서해선,837,능곡역 서해선,경기 고양시 덕양구 토당로 35,126.82063426387445,37.61898698884321
1286,운천,경의선,K336,운천역 경의선,경기 파주시 문산읍 통일로2033번길 3,126.769908998666,37.8798512036962
1456,평촌,04호선,441,평촌역 4호선,경기 안양시 동안구 부림로 지하 123,126.9638080221341,37.39423950914369
1702,가산디지털단지,01호선,P142,가산디지털단지역 1호선,서울 금천구 벚꽃로 309,126.882614758479,37.4815311901749
1703,금천구청,01호선,P144,금천구청역 1호선,서울 금천구 시흥대로63길 91,126.893608614581,37.4561943743749
1704,석수,01호선,P145,석수역 1호선,경기 안양시 만안구 경수대로 1431,126.90232078368835,37.43509293822681
1706,안양,01호선,P147,안양역 1호선,경기 안양시 만안구 만안로 232,126.922729807594,37.4016838636508
1707,명학,01호선,P148,명학역 1호선,경기 안양시 만안구 만안로 20,126.935592791667,37.3844604191546
1708,금정,01호선,P149,금정역 1호선,경기 군포시 군포로 750,126.94327003910128,37.37233746119409
1709,군포,01호선,P150,군포역 1호선,경기 군포시 군포역1길 27,126.948517502286,37.35419227847359
1711,성균관대,01호선,P153,성균관대역 1호선,경기 수원시 장안구 서부로 2149,126.971022000022,37.3003290017027
1750,광명,01호선,P144-1,광명역 1호선,경기 광명시 광명역로 21,126.884961689119,37.4167362171922
1761,정왕,04호선,455,정왕역 4호선,경기 시흥시 마유로418번길 15,126.74335018635819,37.351701334544885
1802,오류동,01호선,144,오류동역 1호선,서울 구로구 경인로20길 13,126.84480744815397,37.49439720933549
1847,서울숲,수인분당선,K211,서울숲역 수인분당선,서울 성동구 왕십리로 지하 77,127.044746216358,37.543645796605
0412,창동,04호선,412,창동역 4호선,서울 도봉구 마들로11길 77,127.04838841056,37.6533706449195
0417,길음,04호선,417,길음역 4호선,서울 성북구 동소문로 지하 248,127.02506019737066,37.603394782316634
102C,왕십리,수인분당선,K210,왕십리역 수인분당선,서울 성동구 왕십리광장로 17,127.03878380532441,37.56063982853407
1030,수서,수인분당선,K221,수서역 수인분당선,서울 강남구 광평로 지하 270,127.10164479068416,37.48737530248858
1217,양평,경의선,K135,양평역 경의선,경기 양평군 양평읍 역전길 30,127.492247611418,37.4926843397043
1218,원덕,경의선,K136,원덕역 경의선,경기 양평군 양평읍 원덕흑천길 138,127.546558679899,37.468781735546
1407,온양온천,01호선,P176,온양온천역 1호선,충남 아산시 온천대로 1496,127.003181472942,36.7805448837693
1450,선바위,04호선,435,선바위역 4호선,경기 과천시 중앙로 지하 440,127.00222869400723,37.451747988798516
1452,대공원,04호선,437,대공원역 4호선,경기 과천시 대공원대로 지하 50,127.006752481821,37.4360557449009
1455,인덕원,04호선,440,인덕원역 4호선,경기 안양시 동안구 흥안대로 지하 529,126.976679855187,37.4014941709597
1458,금정,04호선,443,금정역 4호선,경기 군포시 군포로 750,126.94347315682283,37.37246820714397
1504,경기광주,경강선,K413,경기광주역 경강선,경기 광주시 광주역로 10,127.253282668137,37.3989438131636
1883,남동인더스파크,수인분당선,K264,남동인더스파크역 수인분당선,인천 남동구 은청로 17,126.695227491501,37.4077423820652
1902,도봉,01호선,114,도봉역 1호선,서울 도봉구 도봉로170길 2,127.045534886672,37.6792119046658
1904,망월사,01호선,112,망월사역 1호선,경기 의정부시 평화로 221,127.047418285506,37.7102191609902
1905,회룡,01호선,111,회룡역 1호선,경기 의정부시 평화로 363,127.047295368138,37.7238058806629
1906,의정부,01호선,110,의정부역 1호선,경기 의정부시 평화로 525,127.045956826767,37.7383624923599
1909,양주,01호선,107,양주역 1호선,경기 양주시 평화로 919,127.044721319691,37.7741421622165
1911,덕정,01호선,105,덕정역 1호선,경기 양주시 화합로 1356,127.06155932141,37.8431876500694
1912,지행,01호선,104,지행역 1호선,경기 동두천시 평화로 2285,127.05579309162063,37.892342734325595
1913,동두천중앙,01호선,103,동두천중앙역 1호선,경기 동두천시 동두천로 228,127.05642330094,37.9017807357936
1915,동두천,01호선,101,동두천역 1호선,경기 동두천시 평화로 2687,127.05492800053,37.9276132662293
1948,원흥,03호선,317,원흥역 3호선,경기 고양시 덕양구 권율대로 681,126.87302523491,37.6506921774602
1950,삼송,03호선,318,삼송역 3호선,경기 고양시 덕양구 삼송로 지하 194,126.89573389994084,37.65326511526386
0310,구파발,03호선,320,구파발역 3호선,서울 은평구 진관2로 지하 15-25,126.918852820009,37.6364357889145
0319,종로3가,03호선,329,종로3가역 3호선,서울 종로구 종로 지하 129,126.992153252476,37.570420844523
0339,수서,03호선,349,수서역 3호선,서울 강남구 광평로 지하 270,127.102410530715,37.487560248798
0415,미아,04호선,415,미아역 4호선,서울 강북구 도봉로 지하 198,127.026041090189,37.6266544891889
0425,회현,04호선,425,회현역 4호선,서울 중구 퇴계로 지하 54,126.9784372569283,37.55876114587941
100C,용산,경의선,K110,용산역 경의선,서울 용산구 한강대로23길 55,126.96475753303035,37.52960692295435
1013,왕십리,경의선,K116,왕십리역 경의선,서울 성동구 왕십리광장로 17,127.0383329389645,37.56205814456861
1264,홍대입구,경의선,K314,홍대입구역 경의선,서울 마포구 양화로 지하 188,126.927118938976,37.5574494922411
1265,가좌,경의선,K315,가좌역 경의선,서울 서대문구 수색로 27,126.914815128053,37.5687433529646
1279,금릉,경의선,K330,금릉역 경의선,경기 파주시 금릉역로 85,126.765410119425,37.7513389843704
1408,신창,01호선,P177,신창역 1호선,충남 아산시 신창면 행목로 50,126.951393082675,36.7696422998843
1502,이매,경강선,K411,이매역 경강선,경기 성남시 분당구 성남대로 지하 738,127.127318661399,37.3947135146921
1510,세종대왕릉,경강선,K419,세종대왕릉역 경강선,경기 여주시 세종대왕면 양화로 877,127.57065963840586,37.2936326216504
0248,양천구청,02호선,234-2,양천구청역 2호선,서울 양천구 목동로3길 지하 33,126.865722369229,37.5123888716808
0320,을지로3가,03호선,330,을지로3가역 3호선,서울 중구 을지로 지하 129,126.992615486076,37.5664312655685
0327,신사,03호선,337,신사역 3호선,서울 강남구 도산대로 지하 102,127.02030856272764,37.51643597531432
1005,대방,01호선,137,대방역 1호선,서울 영등포구 여의대방로 300,126.92649449142719,37.51335413975466
1031,복정,수인분당선,K222,복정역 수인분당선,서울 송파구 송파대로 지하 6,127.12657757539301,37.46904181976967
1204,양원,경의선,K122,양원역 경의선,서울 중랑구 송림길 147,127.107946139148,37.6066060557557
1720,진위,01호선,P161,진위역 1호선,경기 평택시 진위면 경기대로 1855,127.062355993621,37.1100790285838
1834,안산,수인분당선,K255,안산역 수인분당선,경기 안산시 단원구 중앙대로 462,126.78801883475911,37.32740075973935
1864,신갈,수인분당선,K236,신갈역 수인분당선,경기 용인시 기흥구 기흥로 지하 136,127.111284750107,37.2861483619847
1882,호구포,수인분당선,K263,호구포역 수인분당선,인천 남동구 호구포로 205,126.708683171095,37.4016421735726
1901,방학,01호선,115,방학역 1호선,서울 도봉구 도봉로150다길 3,127.044321721307,37.6674383662755
1951,원당,03호선,316,원당역 3호선,경기 고양시 덕양구 고양대로 1429,126.842918441607,37.6531102058516
1952,화정,03호선,315,화정역 3호선,경기 고양시 덕양구 화정로 지하 60,126.832688422366,37.6346440058753
1953,대곡,03호선,314,대곡역 3호선,경기 고양시 덕양구 대주로107번길 71-81,126.810929998862,37.6316955592152
1954,백석,03호선,313,백석역 3호선,경기 고양시 일산동구 중앙로 지하 1042,126.788131509803,37.6429623651607
1956,정발산,03호선,311,정발산역 3호선,경기 고양시 일산동구 중앙로 지하 1270,126.773405960872,37.659480619983
1981,원종,서해선,839,원종역 서해선,경기 부천시 소사로 752-2,126.804845090802,37.5241890956788
1982,부천종합운동장,서해선,840,부천종합운동장역 서해선,경기 부천시 여월동 산 37-17,126.79760170408,37.5061541549989
2511,방화,05호선,510,방화역 5호선,서울 강서구 금낭화로 지하 132,126.812819296675,37.5776031994404
2512,개화산,05호선,511,개화산역 5호선,서울 강서구 양천로 22,126.806814314979,37.5725371505293
2514,송정,05호선,513,송정역 5호선,서울 강서구 공항대로 지하 33,126.812430347154,37.5611612387718
2520,신정,05호선,519,신정역 5호선,서울 양천구 오목로 지하 179,126.856097474225,37.5250276134139
2521,목동,05호선,520,목동역 5호선,서울 양천구 오목로 지하 245,126.86462527157516,37.526135115923466
2522,오목교,05호선,521,오목교역 5호선,서울 양천구 오목로 지하 342,126.875307312696,37.5245340839144
2523,양평,05호선,522,양평역 5호선,서울 영등포구 양산로 지하 21,126.886419282885,37.5255796429707
0216,잠실,02호선,216,잠실역 2호선,서울 송파구 올림픽로 지하 265,127.10023101886318,37.51331105877401
0249,신정네거리,02호선,234-3,신정네거리역 2호선,서울 양천구 중앙로 지하 261,126.852889567642,37.5202231231721
0311,연신내,03호선,321,연신내역 3호선,서울 은평구 통일로 지하 849,126.921100704496,37.6192032466353
0315,무악재,03호선,325,무악재역 3호선,서울 서대문구 통일로 지하 361,126.950230954136,37.5825632263526
0323,약수,03호선,333,약수역 3호선,서울 중구 다산로 지하 122,127.010891666957,37.5545053994984
0328,잠원,03호선,338,잠원역 3호선,서울 서초구 잠원로4길 지하 46,127.011419491429,37.5128899169357
0337,대청,03호선,347,대청역 3호선,서울 강남구 일원로 지하 2,127.07952812085006,37.49370832148055
0421,동대문,04호선,421,동대문역 4호선,서울 종로구 율곡로 지하 308,127.009313828405,37.5709072753658
1319,마석,경춘선,P130,마석역 경춘선,경기 남양주시 화도읍 마석중앙로 107,127.311686554885,37.652792215501
1835,신길온천,수인분당선,K256,신길온천역 수인분당선,경기 안산시 단원구 황고개로 2,126.76655878915673,37.33789250317993
1856,수내,수인분당선,K229,수내역 수인분당선,경기 성남시 분당구 성남대로 지하 491,127.114288846291,37.3784687674046
1878,달월,수인분당선,K259,달월역 수인분당선,경기 시흥시 서해안로736번길 55,126.74540347645,37.3800267658985
1885,연수,수인분당선,K266,연수역 수인분당선,인천 연수구 벚꽃로 115,126.67874745918827,37.41792798381812
2524,영등포구청,05호선,523,영등포구청역 5호선,서울 영등포구 양산로 지하 116,126.895322094259,37.5242291583027
2525,영등포시장,05호선,524,영등포시장역 5호선,서울 영등포구 양산로 지하 200,126.905179566968,37.522709383885
2527,여의도,05호선,526,여의도역 5호선,서울 영등포구 여의나루로 지하 40,126.924397990207,37.5217753947299
2529,마포,05호선,528,마포역 5호선,서울 마포구 마포대로 지하 33,126.94586257221307,37.53955402908912
2530,공덕,05호선,529,공덕역 5호선,서울 마포구 마포대로 지하 100,126.951451177648,37.5445416897534
2535,종로3가,05호선,534,종로3가역 5호선,서울 종로구 돈화문로11길 지하 26,126.9904176797898,37.57258941181964
2536,을지로4가,05호선,535,을지로4가역 5호선,서울 중구 창경궁로 지하 51,126.99804517954063,37.567564032148596
2537,동대문역사문화공원,05호선,536,동대문역사문화공원역 5호선,서울 중구 마른내로 지하 162,127.00579179092047,37.56462215427451
0233,대림,02호선,233,대림역 2호선,서울 구로구 도림천로 351,126.894931036051,37.4933099444417
0237,당산,02호선,237,당산역 2호선,서울 영등포구 당산로 229,126.902611795523,37.5347843171332
0405,진접,04호선,405,진접역 4호선,경기 남양주시 진접읍 경복대로 지하 244,127.203247263047,37.7199083469452
0430,이촌,04호선,430,이촌역 4호선,서울 용산구 서빙고로 지하 83,126.97452008954151,37.522373484615365
1015,회기,01호선,123,회기역 1호선,서울 동대문구 회기로 196,127.058048369273,37.5897962196601
1032,신길,01호선,138,신길역 1호선,서울 영등포구 영등포로 327,126.91836721069228,37.51678703217714
1208,덕소,경의선,K126,덕소역 경의선,경기 남양주시 와부읍 덕소로 56,127.208842710609,37.5868903292078
1219,용문,경의선,K137,용문역 경의선,경기 양평군 용문면 용문역길 21,127.593795306663,37.4818020661568
1402,쌍용,01호선,P171,쌍용역 1호선,충남 천안시 서북구 쌍용19로 20,127.121378271233,36.7937257780754
1886,송도,수인분당선,K267,송도역 수인분당선,인천 연수구 비류대로 175,126.654675713707,37.4299616326114
2539,신금호,05호선,538,신금호역 5호선,서울 성동구 금호로 지하 154,127.02049316578315,37.55447619249223
2540,행당,05호선,539,행당역 5호선,서울 성동구 행당로 지하 89,127.029511840513,37.5573637818732
2541,왕십리,05호선,540,왕십리역 5호선,서울 성동구 왕십리로 지하 300,127.03733125702163,37.56203954461276
2542,마장,05호선,541,마장역 5호선,서울 성동구 마장로 지하 296,127.042984855663,37.5661389565959
2543,답십리,05호선,542,답십리역 5호선,서울 성동구 천호대로 지하 300,127.05256127651293,37.56697480965114
2544,장한평,05호선,543,장한평역 5호선,서울 동대문구 천호대로 지하 405,127.06370373106944,37.5616038910656
2545,군자,05호선,544,군자역 5호선,서울 광진구 천호대로 지하 550,127.0795106156054,37.557151488837924
2546,아차산,05호선,545,아차산역 5호선,서울 광진구 천호대로 지하 657,127.08956495447913,37.55224917071854
2547,광나루,05호선,546,광나루역 5호선,서울 광진구 아차산로 지하 571,127.103521464507,37.5452991715677
2548,천호,05호선,547,천호역 5호선,서울 강동구 천호대로 지하 997,127.12392845044,37.5385112120297
2550,길동,05호선,549,길동역 5호선,서울 강동구 양재대로 지하 1480,127.140021295948,37.5378264874159
2551,굽은다리,05호선,550,굽은다리역 5호선,서울 강동구 양재대로 지하 1572,127.14288387331297,37.54551759022203
2554,상일동,05호선,553,상일동역 5호선,서울 강동구 고덕로 지하 359,127.165905758209,37.5566778757215
2555,둔촌동,05호선,P549,둔촌동역 5호선,서울 강동구 양재대로 지하 1369,127.13621464981398,37.52765684247226
2558,오금,05호선,P552,오금역 5호선,서울 송파구 오금로 지하 321,127.127953219596,37.5021388575469
0338,일원,03호선,348,일원역 3호선,서울 강남구 일원로 지하 121,127.084129757128,37.4839886684666
0416,미아사거리,04호선,416,미아사거리역 4호선,서울 강북구 도봉로 지하 50,127.03008663628454,37.61327836400571
0427,숙대입구,04호선,427,숙대입구역 4호선,서울 용산구 한강대로 지하 306,126.972118127373,37.5445952301115
1201,중랑,경의선,K119,중랑역 경의선,서울 중랑구 중랑역로 9,127.075680398461,37.5948425975025
1266,디지털미디어시티,경의선,K316,디지털미디어시티역 경의선,서울 은평구 수색로 193,126.90069067398757,37.57740168656261
1268,화전,경의선,K318,화전역 경의선,경기 고양시 덕양구 화랑로 53,126.86832290956241,37.60297079813561
1804,부천,01호선,148,부천역 1호선,경기 부천시 부천로 1,126.783081743529,37.4839888842916
2559,개롱,05호선,P553,개롱역 5호선,서울 송파구 오금로 지하 402,127.13507959838425,37.497968278388235
2560,거여,05호선,P554,거여역 5호선,서울 송파구 오금로 지하 499,127.143773841911,37.4933304500736
2611,응암,06호선,610,응암역 6호선,서울 은평구 증산로 지하 477,126.9155399209037,37.5984928632876
2613,불광,06호선,612,불광역 6호선,서울 은평구 통일로 지하 723-1,126.930315826401,37.6100477979795
2614,독바위,06호선,613,독바위역 6호선,서울 은평구 불광로 지하 129-1,126.933053652461,37.6184141599944
2617,새절,06호선,616,새절역 6호선,서울 은평구 증산로 지하 400,126.913580663181,37.5908600479967
2618,증산,06호선,617,증산역 6호선,서울 은평구 증산로 지하 306,126.909494991105,37.583746353282
2619,디지털미디어시티,06호선,618,디지털미디어시티역 6호선,서울 은평구 수색로 지하 175,126.90127778415635,37.57601374718818
2620,월드컵경기장,06호선,619,월드컵경기장역 6호선,서울 마포구 월드컵로 지하 240,126.899098148061,37.5696355653344
2621,마포구청,06호선,620,마포구청역 6호선,서울 마포구 월드컵로 지하 190,126.903425598797,37.5634871865932
2624,상수,06호선,623,상수역 6호선,서울 마포구 독막로 지하 85,126.92242989321456,37.54776618366393
2631,이태원,06호선,630,이태원역 6호선,서울 용산구 이태원로 지하 177,126.994333861918,37.5345252050511
2632,한강진,06호선,631,한강진역 6호선,서울 용산구 이태원로 지하 287,127.001765135176,37.5397907743775
2633,버티고개,06호선,632,버티고개역 6호선,서울 중구 다산로 지하 38,127.006730866101,37.5478275106099
2634,약수,06호선,633,약수역 6호선,서울 중구 다산로 지하 115,127.010153707232,37.5539252226626
2639,보문,06호선,638,보문역 6호선,서울 성북구 보문로 지하 116,127.020003515933,37.585541696968
2640,안암,06호선,639,안암역 6호선,서울 성북구 고려대로 지하 89,127.029233420248,37.586307417971
2646,태릉입구,06호선,645,태릉입구역 6호선,서울 노원구 동일로 지하 992-1,127.07475176155,37.6173499119222
2719,태릉입구,07호선,717,태릉입구역 7호선,서울 노원구 동일로 지하 992-1,127.075405300578,37.618459513199
0316,독립문,03호선,326,독립문역 3호선,서울 서대문구 통일로 지하 247,126.95791371132584,37.57446627898665
0329,고속터미널,03호선,339,고속터미널역 3호선,서울 서초구 신반포로 지하 188,127.00512100872538,37.50454885557265
0334,도곡,03호선,344,도곡역 3호선,서울 강남구 남부순환로 지하 2814,127.05549883514037,37.49097398162934
0341,경찰병원,03호선,351,경찰병원역 3호선,서울 송파구 중대로 지하 149,127.124482397777,37.4960049150853
1009,서빙고,경의선,K112,서빙고역 경의선,서울 용산구 서빙고로 238,126.98841094338457,37.519568139395346
1203,망우,경의선,K121,망우역 경의선,서울 중랑구 망우로55길 11-10,127.092367383432,37.5992960295399
1214,국수,경의선,K132,국수역 경의선,경기 양평군 양서면 국수역길 45,127.399309828929,37.5161871164552
1404,탕정,01호선,P173,탕정역 1호선,충남 아산시 탕정면 한들물빛6로 11,127.08439248328,36.7882087107804
1812,인천,01호선,161,인천역 1호선,인천 중구 제물량로 269,126.61682219568799,37.476166712082836
1854,야탑,수인분당선,K226,야탑역 수인분당선,경기 성남시 분당구 성남대로 지하 903,127.128742990837,37.4113736407028
1866,상갈,수인분당선,K238,상갈역 수인분당선,경기 용인시 기흥구 금화로 지하 40,127.108737254546,37.261811831367
1870,매탄권선,수인분당선,K242,매탄권선역 수인분당선,경기 수원시 영통구 권선로 지하 841,127.040808657326,37.2525055074191
1871,수원시청,수인분당선,K243,수원시청역 수인분당선,경기 수원시 권선구 효원로 지하 270,127.030857188083,37.2619226180172
1873,고색,수인분당선,K246,고색역 수인분당선,경기 수원시 권선구 매송고색로 지하 690,126.980572516343,37.2497717717764
1880,소래포구,수인분당선,K261,소래포구역 수인분당선,인천 남동구 소래역로 51,126.733492081979,37.4009402347666
1884,원인재,수인분당선,K265,원인재역 수인분당선,인천 연수구 벚꽃로 195,126.686457819329,37.4132120460243
1890,신포,수인분당선,K271,신포역 수인분당선,인천 중구 우현로 지하 3,126.624533685908,37.4684545360849
0217,잠실새내,02호선,217,잠실새내역 2호선,서울 송파구 올림픽로 지하 140,127.086314327913,37.5116263587296
0317,경복궁,03호선,327,경복궁역 3호선,서울 종로구 사직로 지하 130,126.973691352767,37.5758061234865
0324,금호,03호선,334,금호역 3호선,서울 성동구 동호로 지하 104,127.01582916945283,37.548260922874086
0330,교대,03호선,340,교대역 3호선,서울 서초구 서초대로 지하 294,127.013867969161,37.4927431676548
0332,양재,03호선,342,양재역 3호선,서울 서초구 남부순환로 지하 2585,127.03416413380752,37.48457681195669
0335,대치,03호선,345,대치역 3호선,서울 강남구 남부순환로 지하 2952,127.063203409529,37.4944966528582
1010,한남,경의선,K113,한남역 경의선,서울 용산구 독서당로6길 12-13,127.009209110584,37.5294289189437
1021,녹천,01호선,117,녹천역 1호선,서울 도봉구 덕릉로 376,127.05138201885734,37.644633445567656
1814,소사,01호선,147,소사역 1호선,경기 부천시 소사로 272,126.79564427244556,37.48280032710237
1816,간석,01호선,155,간석역 1호선,인천 남동구 석정로 522-14,126.69351903231802,37.46470628162983
1857,정자,수인분당선,K230,정자역 수인분당선,경기 성남시 분당구 성남대로 지하 333,127.108097457244,37.3661737923199
1858,미금,수인분당선,K231,미금역 수인분당선,경기 성남시 분당구 성남대로 지하 156,127.10900662549734,37.35007159880101
1859,오리,수인분당선,K232,오리역 수인분당선,경기 성남시 분당구 성남대로 지하 55,127.108948940053,37.3398305519823
1860,이매,수인분당선,K227,이매역 수인분당선,경기 성남시 분당구 성남대로 지하 738,127.12828790116325,37.396209063853476
1861,보정,수인분당선,K234,보정역 수인분당선,경기 용인시 기흥구 용구대로 지하 2560,127.108336816968,37.3127749181936
1862,죽전,수인분당선,K233,죽전역 수인분당선,경기 용인시 수지구 포은대로 530,127.107505020642,37.3243773830569
1863,구성,수인분당선,K235,구성역 수인분당선,경기 용인시 기흥구 용구대로 2403,127.105695833197,37.2989770487314
1877,사리,수인분당선,K250,사리역 수인분당선,경기 안산시 상록구 충장로 103,126.85710444456184,37.290641235808586
0218,종합운동장,02호선,218,종합운동장역 2호선,서울 송파구 올림픽로 지하 23,127.073849447402,37.5111446632705
0325,옥수,03호선,335,옥수역 3호선,서울 성동구 동호로 21,127.017393782846,37.5415662783673
0331,남부터미널,03호선,341,남부터미널역 3호선,서울 서초구 서초중앙로 지하 31,127.01620028391,37.4851996335293
1026,구룡,수인분당선,K218,구룡역 수인분당선,서울 강남구 개포로 지하 403,127.059492941655,37.4870274262116
1800,오이도,수인분당선,K258,오이도역 수인분당선,경기 시흥시 역전로 430,126.73892305019992,37.362929236026645
1803,역곡,01호선,146,역곡역 1호선,경기 부천시 역곡로 1,126.81205932067193,37.485314358615625
1805,송내,01호선,150,송내역 1호선,경기 부천시 송내대로 43,126.75316170607587,37.48764230897348
1813,구일,01호선,142,구일역 1호선,서울 구로구 구일로 133,126.86969110539,37.496254517687
1817,도원,01호선,159,도원역 1호선,인천 동구 참외전로 245,126.64253515710824,37.46877255664296
1821,온수,01호선,145,온수역 1호선,서울 구로구 부일로 872,126.823828819915,37.4923999909922
1845,청량리,수인분당선,K209,청량리역 수인분당선,서울 동대문구 왕산로 214,127.047847862522,37.5808953806814
1849,강남구청,수인분당선,K213,강남구청역 수인분당선,서울 강남구 학동로 지하 346,127.0413109462156,37.51721617197854
1850,선정릉,수인분당선,K214,선정릉역 수인분당선,서울 강남구 선릉로 지하 580,127.043627289129,37.5109326388803
1851,가천대,수인분당선,K223,가천대역 수인분당선,경기 성남시 수정구 성남대로 지하 1332,127.1266967573021,37.44856169280611
1852,태평,수인분당선,K224,태평역 수인분당선,경기 성남시 수정구 성남대로 지하 1229,127.12774980543841,37.43978918729356
1853,모란,수인분당선,K225,모란역 수인분당선,경기 성남시 중원구 성남대로 지하 1147,127.12913205625071,37.432056973841604
1855,서현,수인분당선,K228,서현역 수인분당선,경기 성남시 분당구 성남대로 지하 601,127.123431479636,37.3850154269126
0219,삼성,02호선,219,삼성역 2호선,서울 강남구 테헤란로 지하 538,127.06302321147605,37.508822740225305
0318,안국,03호선,328,안국역 3호선,서울 종로구 율곡로 지하 62,126.98542143228659,37.57650192060523
1027,개포동,수인분당선,K219,개포동역 수인분당선,서울 강남구 개포로 지하 420,127.066120707828,37.4891394691891
1269,강매,경의선,K319,강매역 경의선,경기 고양시 덕양구 소원로 202,126.84449823065067,37.6122904718741
1275,일산,경의선,K326,일산역 경의선,경기 고양시 일산서구 경의로 672,126.770022642636,37.6820129415088
1725,성환,01호선,P166,성환역 1호선,충남 천안시 서북구 성환읍 성환1로 237-5,127.126837110236,36.9159530167598
1726,직산,01호선,P167,직산역 1호선,충남 천안시 서북구 직산읍 천안대로 1471-33,127.143823728817,36.8709328418739
1728,천안,01호선,P169,천안역 1호선,충남 천안시 동남구 대흥로 239,127.14648879876161,36.81052305989757
1751,산본,04호선,444,산본역 4호선,경기 군포시 번영로 504,126.933046329836,37.3580193085257
1752,대야미,04호선,446,대야미역 4호선,경기 군포시 대야1로 28,126.916897519557,37.327965125951
1753,반월,04호선,447,반월역 4호선,경기 안산시 상록구 건건로 119-10,126.90382444207,37.3123817631801
1754,상록수,04호선,448,상록수역 4호선,경기 안산시 상록구 상록수로 61,126.8666056400078,37.30285235924208
1755,한대앞,04호선,449,한대앞역 4호선,경기 안산시 상록구 충장로 337,126.85402320176591,37.309429480381965
1756,중앙,04호선,450,중앙역 4호선,경기 안산시 단원구 중앙대로 918,126.83883035405907,37.31599451967913
1757,고잔,04호선,451,고잔역 4호선,경기 안산시 단원구 중앙대로 784,126.82359875532677,37.3167693077138
1763,수리산,04호선,445,수리산역 4호선,경기 군포시 번영로 385,126.92563095069,37.3505579695805
1833,초지,수인분당선,K254,초지역 수인분당선,경기 안산시 단원구 중앙대로 620,126.80546223274199,37.320896443419954
1836,정왕,수인분당선,K257,정왕역 수인분당선,경기 시흥시 마유로418번길 15,126.742261089582,37.3520125238326
0406,오남,04호선,406,오남역 4호선,경기 남양주시 오남읍 진건오남로 지하 929,127.191104897113,37.7051635201214
1276,탄현,경의선,K327,탄현역 경의선,경기 고양시 일산서구 경의로 856,126.761078262576,37.6939889446111
1277,야당,경의선,K328,야당역 경의선,경기 파주시 소리천로 10,126.761453983315,37.712611015679
1280,금촌,경의선,K331,금촌역 경의선,경기 파주시 새꽃로 193,126.774633255205,37.7662265030421
1308,중랑,경춘선,P119,중랑역 경춘선,서울 중랑구 망우로 297,127.085085690038,37.5969733432502
1310,망우,경춘선,P121,망우역 경춘선,서울 중랑구 망우로55길 11-10,127.091738656282,37.600017312378
1311,신내,경춘선,P122,신내역 경춘선,서울 중랑구 신내역로 20,127.10322521629693,37.61270546979327
1316,금곡,경춘선,P127,금곡역 경춘선,경기 남양주시 금곡로19번길 47,127.207533674718,37.6373551430559
1318,천마산,경춘선,P129,천마산역 경춘선,경기 남양주시 화도읍 묵현로25번길 37,127.285062700362,37.6592276778117
1320,대성리,경춘선,P131,대성리역 경춘선,경기 가평군 청평면 경춘로 88,127.379706254541,37.6839900741502
1322,상천,경춘선,P133,상천역 경춘선,경기 가평군 청평면 상천역로 29,127.454515681516,37.7701784041516
1328,남춘천,경춘선,P139,남춘천역 경춘선,강원특별자치도 춘천시 영서로 2260,127.723850659304,37.8640466747977
1712,화서,01호선,P154,화서역 1호선,경기 수원시 팔달구 덕영대로 692,126.9896120326472,37.2840016829776
1713,수원,01호선,P155,수원역 1호선,경기 수원시 팔달구 덕영대로 924,127.00004960484385,37.26568218296588
1714,독산,01호선,P143,독산역 1호선,서울 금천구 벚꽃로 115,126.88947790336374,37.46597376787178
1715,세류,01호선,P156,세류역 1호선,경기 수원시 권선구 정조로 393-1,127.01379969649852,37.243872520123844
1718,오산대,01호선,P159,오산대역 1호선,경기 오산시 청학로 236,127.063075726398,37.1693504386917
1721,송탄,01호선,P162,송탄역 1호선,경기 평택시 송탄공원로 43,127.05428046136659,37.0757126572027
1722,서정리,01호선,P163,서정리역 1호선,경기 평택시 탄현로 51,127.052881703722,37.0565637021655
1724,평택,01호선,P165,평택역 1호선,경기 평택시 평택로 51,127.085272971043,36.9908490091432
0314,홍제,03호선,324,홍제역 3호선,서울 서대문구 통일로 지하 440-1,126.944158007985,37.5887953806088
0321,충무로,03호선,331,충무로역 3호선,서울 중구 필동2가 16-2,126.994150735779,37.5613965840169
1220,지평,경의선,K138,지평역 경의선,경기 양평군 지평면 지평역길 32,127.62890592244803,37.476907283345135
